card_id,name_jp,name_en,category,stage,evolves_from,hp,type,weakness,resistance,retreat,ex,mega_ex,ace_spec,tera,basic,ability_name,ability_text,max_attack_damage,best_damage_per_energy,deck_usage_count,total_copies,avg_copies_when_used,is_staple,expansion,collection_no,in_engine,attack1_name,attack1_cost,attack1_damage,attack1_effect,attack2_name,attack2_cost,attack2_damage,attack2_effect,attack3_name,attack3_cost,attack3_damage,attack3_effect
89,サルノリ,Grookey,ポケモン/たね,ポケモン/たね,,70,草,炎,,1,0,0,0,0,1,,,30,15.0,0,0,0,0,SV8a,006/187,1,けとばす,草,10,,えだづき,草草,30,,,,,
90,バチンキー,Thwackey,ポケモン/1進化,ポケモン/1進化,サルノリ,100,草,炎,,2,0,0,0,0,0,ドンドンだいこ,自分のバトルポケモンが特性「おまつりおんど」を持つポケモンなら、自分の番に1回使える。自分の山札から好きなカードを1枚選び、手札に加える。そして山札を切る。,50,25.0,0,0,0,0,SV8a,007/187,1,たたく,草草,50,,,,,,,,,
91,ゴリランダー,Rillaboom,ポケモン/2進化,ポケモン/2進化,バチンキー,180,草,炎,,4,0,0,0,0,0,,,180,90.0,0,0,0,0,SV6,010/101,1,ドラムアタック,草,60,次の相手の番、このワザを受けたポケモンは、ワザを使うためのエネルギーと【にげる】ためのエネルギーが、それぞれ【無】エネルギー1個ぶん多くなる。,ウッドハンマー,草草,180,このポケモンにも50ダメージ。,,,,
92,カジッチュ,Applin,ポケモン/たね,ポケモン/たね,,40,草,炎,,1,0,0,0,0,1,,,10,10.0,0,0,0,0,SV6,011/101,1,ローリングアタック,草,10,コインを1回投げオモテなら、20ダメージ追加。,,,,,,,,
93,カミッチュ,Dipplin,ポケモン/1進化,ポケモン/1進化,カジッチュ,80,草,炎,,2,0,0,0,0,0,おまつりおんど,場に「お祭り会場」が出ているなら、このポケモンは、持っているワザを2回連続で使える。（1回目のワザで相手のバトルポケモンが【きぜつ】したなら、次のバトルポケモンが出たあと、2回目のワザを使う。）,20,20.0,0,0,0,0,SV8a,009/187,1,ともだちのわ,草,20×,自分のベンチポケモンの数×20ダメージ。,,,,,,,,
94,ヤバソチャ,Sinistcha,ポケモン/1進化,ポケモン/1進化,チャデス,70,草,炎,,1,0,0,0,0,0,,,70,70.0,0,0,0,0,SV8a,018/187,1,のろいのしずく,草,,ダメカン4個を、相手のポケモンに好きなようにのせる。,ぶちまけちゃ,草,70×,自分の場のポケモンについている【草】エネルギーを3枚までトラッシュし、その枚数×70ダメージ。,,,,
95,オーガポン みどりのめん,Teal Mask Ogerpon,ポケモン/たね,ポケモン/たね,,110,草,炎,,1,0,0,0,0,1,,,20,10.0,0,0,0,0,MC,080/742,1,やまあるき,●,,自分の山札から基本エネルギーを2枚まで選び、相手に見せて、手札に加える。そして山札を切る。,おにがえし,草●,20,相手のベンチポケモンの数×20ダメージ追加。,,,,
96,オーガポン みどりのめんex,Teal Mask Ogerpon ex,テラスタル(くさ),ポケモン/たね,,210,草,炎,,1,1,0,0,1,1,みどりのまい,自分の番に1回使える。自分の手札から「基本【草】エネルギー」を1枚選び、このポケモンにつける。その後、自分の山札を1枚引く。,30,10.0,2,8,4.0,0,MC,082/742,1,テラスタル,,,このポケモンは、ベンチにいるかぎり、ワザのダメージを受けない。,まんようしぐれ,草草草,30,おたがいのバトルポケモンについているエネルギーの数×30ダメージ追加。,,,,
97,ヒトモシ,Litwick,ポケモン/たね,ポケモン/たね,,60,炎,水,,1,0,0,0,0,1,,,20,10.0,0,0,0,0,SV6,019/101,1,なかまをよぶ,炎,,自分の山札から【たね】ポケモンを1枚選び、ベンチに出す。そして山札を切る。,ひだね,炎●,20,,,,,
98,シャンデラ,Chandelure,ポケモン/2進化,ポケモン/2進化,ランプラー,130,炎,水,,2,0,0,0,0,0,いざなうあかり,自分の番に1回使える。おたがいのプレイヤーは、それぞれ山札を1枚引く。,30,30.0,0,0,0,0,SV6,021/101,1,マインドルーラー,炎,30×,相手の手札の枚数×30ダメージ。,,,,,,,,
99,オーガポン かまどのめんex,Hearthflame Mask Ogerpon ex,テラスタル(ほのお),ポケモン/たね,,210,炎,水,,1,1,0,0,1,1,,,140,46.7,0,0,0,0,MC,149/742,1,テラスタル,,,このポケモンは、ベンチにいるかぎり、ワザのダメージを受けない。,いかりがま,炎●●,20×,このポケモンにのっているダメカンの数×20ダメージ。,ダイナミックブレイズ,炎炎炎,140,相手のバトルポケモンが進化ポケモンなら、140ダメージ追加。その場合、このポケモンについているエネルギーを、すべてトラッシュする。
100,トサキント,Goldeen,ポケモン/たね,ポケモン/たね,,50,水,雷,,1,0,0,0,0,1,おまつりおんど,場に「お祭り会場」が出ているなら、このポケモンは、持っているワザを2回連続で使える。（1回目のワザで相手のバトルポケモンが【きぜつ】したなら、次のバトルポケモンが出たあと、2回目のワザを使う。）,10,5.0,0,0,0,0,SV8a,028/187,1,うずしお,●●,10,コインを1回投げオモテなら、相手のバトルポケモンについているエネルギーを1個選び、トラッシュする。,,,,,,,,
101,ルージュラ,Jynx,ポケモン/たね,ポケモン/たね,,90,水,鋼,,1,0,0,0,0,1,,,30,30.0,0,0,0,0,SV6,028/101,1,おさそいキッス,●,,自分の山札から【たね】ポケモンを1枚選び、ベンチに出す。そして山札を切る。その後、このポケモンについているエネルギーを1個選び、新しく出したポケモンにつけ替える。,スノーアイス,水,30,,,,,
102,ミロカロス,Milotic,ポケモン/1進化,ポケモン/1進化,ヒンバス,120,水,雷,,1,0,0,0,0,0,なぎのきょうち,このポケモンがいるかぎり、相手の場のポケモンと、そのポケモンについているすべてのカードは、手札にもどせない。,100,33.3,0,0,0,0,SV8a,036/187,1,ハイドロスプラッシュ,水●●,100,,,,,,,,,
103,ユキワラシ,Snorunt,ポケモン/たね,ポケモン/たね,,60,水,鋼,,1,0,0,0,0,1,,,20,10.0,0,0,0,0,MC,186/742,1,おどろかす,水●,20,相手の手札からオモテを見ないで1枚選び、そのカードのオモテを見て、相手の山札にもどして切る。,,,,,,,,
104,ユキメノコ,Froslass,ポケモン/1進化,ポケモン/1進化,ユキワラシ,90,水,鋼,,1,0,0,0,0,0,いてつくとばり,このポケモンがいるかぎり、ポケモンチェックのたび、おたがいの特性を持つポケモン（「ユキメノコ」をのぞく）全員に、それぞれダメカンを1個のせる。,60,30.0,0,0,0,0,SV8a,038/187,1,フロストスマッシュ,水●,60,,,,,,,,,
105,ナミイルカ,Finizen,ポケモン/たね,ポケモン/たね,,70,水,雷,,1,0,0,0,0,1,,,30,30.0,1,3,3.0,0,MC,214/742,1,アクアスラッシュ,水,30,次の自分の番、このポケモンはワザが使えない。,,,,,,,,
106,イルカマン,Palafin,ポケモン/1進化,ポケモン/1進化,ナミイルカ,100,水,雷,,1,0,0,0,0,0,マイティチェンジ,自分の番に、このポケモンがバトル場からベンチにもどったとき、1回使える。自分の山札から「イルカマン【ex】」を1枚選び、このカードと入れ替える（ついているカード・ダメカン・特殊状態・効果などは、すべて引きつぐ）。入れ替えたなら、このカードは山札にもどす。そして山札を切る。,30,15.0,0,0,0,0,MC,215/742,1,スプラッシュ,水●,30,,,,,,,,,
107,イルカマンex,Palafin ex,ポケモン/1進化,ポケモン/1進化,ナミイルカ,340,水,雷,,2,1,0,0,0,0,マイティソウル,このカードは、「イルカマン」の特性「マイティチェンジ」の効果によってしか場に出せない。,250,250.0,1,3,3.0,0,MC,216/742,1,ギガインパクト,水,250,次の自分の番、このポケモンはワザが使えない。,,,,,,,,
108,オーガポン いどのめんex,Wellspring Mask Ogerpon ex,テラスタル(みず),ポケモン/たね,,210,水,雷,,1,1,0,0,1,1,,,100,33.3,0,0,0,0,MC,224/742,1,テラスタル,,,このポケモンは、ベンチにいるかぎり、ワザのダメージを受けない。,すすりなく,●,20,次の相手の番、このワザを受けたポケモンは、にげられない。,げきりゅうポンプ,水●●,100,のぞむなら、このポケモンについているエネルギーを3個選び、山札にもどして切る。その場合、相手のベンチポケモン1匹にも、120ダメージ。［ベンチは弱点・抵抗力を計算しない。］
109,ケーシィ,Abra,ポケモン/たね,ポケモン/たね,,40,超,悪,闘,1,0,0,0,0,1,テレポーター,このポケモンがバトル場にいるなら、自分の番に1回使える。このポケモンと、ついているすべてのカードを、自分の山札にもどして切る。,10,10.0,0,0,0,0,SV8a,057/187,1,ビーム,超,10,,,,,,,,,
110,ペロリーム,Slurpuff,ポケモン/1進化,ポケモン/1進化,ペロッパフ,120,超,鋼,,2,0,0,0,0,0,,,90,45.0,0,0,0,0,SV6,052/101,1,ペロペロリン,超●,90×,コインを2回投げ、オモテの数×90ダメージ。すべてウラなら、相手のバトルポケモンを【こんらん】にする。,,,,,,,,
111,スナバァ,Sandygast,ポケモン/たね,ポケモン/たね,,90,超,悪,闘,3,0,0,0,0,1,,,30,10.0,0,0,0,0,SV6,053/101,1,すなかけ,超,10,次の相手の番、このワザを受けたポケモンがワザを使うとき、相手はコインを1回投げる。ウラならそのワザは失敗。,ホロウショット,超●●,30,,,,,
112,マシマシラ,Munkidori,ポケモン/たね,ポケモン/たね,,110,超,悪,闘,1,0,0,0,0,1,アドレナブレイン,このポケモンに【悪】エネルギーがついているなら、自分の番に1回使える。自分の場のポケモン1匹にのっているダメカンを3個まで選び、相手の場のポケモン1匹にのせ替える。,60,30.0,1,2,2.0,0,MC,358/742,1,サイコトリップ,超●,60,相手のバトルポケモンを【こんらん】にする。,,,,,,,,
113,ドッコラー,Timburr,ポケモン/たね,ポケモン/たね,,80,闘,超,,2,0,0,0,0,1,,,40,40.0,0,0,0,0,SV6,059/101,1,ぜんりょくパンチ,闘,40,コインを1回投げウラなら、このワザは失敗。,,,,,,,,
114,ドテッコツ,Gurdurr,ポケモン/1進化,ポケモン/1進化,ドッコラー,100,闘,超,,2,0,0,0,0,0,,,50,20.0,0,0,0,0,SV6,060/101,1,げんこつ,闘,20,,ばかぢから,闘●●,50,のぞむなら、30ダメージ追加。その場合、このポケモンにも30ダメージ。,,,,
115,ローブシン,Conkeldurr,ポケモン/2進化,ポケモン/2進化,ドテッコツ,180,闘,超,,3,0,0,0,0,0,,,250,80.0,0,0,0,0,SV6,061/101,1,あばれまわる,闘,80,このポケモンを【こんらん】にする。,ガッツスイング,闘●●●,250,このワザは、このポケモンが特殊状態なら、このワザを使うためのエネルギーがこのポケモンについていなくても、使える。,,,,
116,イイネイヌ,Okidogi,ポケモン/たね,ポケモン/たね,,130,闘,超,,2,0,0,0,0,1,アドレナパワー,このポケモンに【悪】エネルギーがついているなら、このポケモンの最大HPは「+100」され、このポケモンが使うワザの、相手のバトルポケモンへのダメージは「+100」される。,70,35.0,0,0,0,0,MC,426/742,1,グッドパンチ,闘闘,70,,,,,,,,,
117,オーガポン いしずえのめんex,Cornerstone Mask Ogerpon ex,テラスタル(かくとう),ポケモン/たね,,210,闘,草,,1,1,0,0,1,1,いしずえのかまえ,このポケモンは、相手の特性を持つポケモンからワザのダメージを受けない。,140,46.7,1,1,1.0,0,MC,428/742,1,テラスタル,,,このポケモンは、ベンチにいるかぎり、ワザのダメージを受けない。,ぶちやぶる,闘●●,140,このワザのダメージは、弱点・抵抗力と、相手のバトルポケモンにかかっている効果を計算しない。,,,,
118,ヒードラン,Heatran,ポケモン/たね,ポケモン/たね,,140,鋼,炎,草,4,0,0,0,0,1,しゃくねつボディ,このポケモンが、バトル場で相手のポケモンからワザのダメージを受けたとき、ワザを使ったポケモンを【やけど】にする。,50,16.7,0,0,0,0,SV6,076/101,1,スチールバースト,鋼●●,50×,このポケモンについている【鋼】エネルギーをすべてトラッシュし、その枚数×50ダメージ。,,,,,,,,
119,ドラメシヤ,Dreepy,ポケモン/たね,ポケモン/たね,,70,竜,,,1,0,0,0,0,1,,,40,20.0,4,16,4.0,0,MC,546/742,1,ちょっとうらむ,超,10,,かみつく,炎超,40,,,,,
120,ドロンチ,Drakloak,ポケモン/1進化,ポケモン/1進化,ドラメシヤ,90,竜,,,1,0,0,0,0,0,ていさつしれい,自分の番に1回使える。自分の山札を上から2枚見て、どちらか1枚を選び、手札に加える。残りのカードは、山札の下にもどす。,70,35.0,4,16,4.0,0,MC,547/742,1,リューズヘッド,炎超,70,,,,,,,,,
121,ドラパルトex,Dragapult ex,テラスタル(ドラゴン),ポケモン/2進化,ドロンチ,320,竜,,,1,1,0,0,1,0,,,200,100.0,4,12,3.0,0,MC,548/742,1,テラスタル,,,このポケモンは、ベンチにいるかぎり、ワザのダメージを受けない。,ジェットヘッド,●,70,,ファントムダイブ,炎超,200,ダメカン6個を、相手のベンチポケモンに好きなようにのせる。
122,シャリタツ,Tatsugiri,ポケモン/たね,ポケモン/たね,,70,竜,,,1,0,0,0,0,1,きゃくよせ,このポケモンがバトル場にいるなら、自分の番に1回使える。自分の山札を上から6枚見て、その中からサポートを1枚選び、相手に見せて、手札に加える。残りのカードは山札にもどして切る。,50,25.0,0,0,0,0,MC,549/742,1,なみのり,炎水,50,,,,,,,,,
123,カモネギ,Farfetch'd,ポケモン/たね,ポケモン/たね,,70,無,雷,闘,1,0,0,0,0,1,でたとこせおい,自分の番に、このカードを手札からベンチに出したとき、1回使える。自分の山札から「ポケモンのどうぐ」を1枚選び、このポケモンにつける。そして山札を切る。,30,30.0,0,0,0,0,SV6,083/101,1,おんそくぎり,●,30,相手のバトルポケモンについている特殊エネルギーを1個選び、トラッシュする。,,,,,,,,
124,ラッキー,Chansey,ポケモン/たね,ポケモン/たね,,120,無,闘,,2,0,0,0,0,1,,,80,26.7,0,0,0,0,MC,561/742,1,ラッキーアタッチ,●,,自分の手札から基本エネルギーを1枚選び、自分のポケモンにつける。,そこぢから,●●●,80,次の自分の番、このポケモンはワザが使えない。,,,,
125,ハピナスex,Blissey ex,ポケモン/1進化,ポケモン/1進化,ラッキー,300,無,闘,,4,1,0,0,0,0,ハッピースイッチ,自分の番に1回使える。自分の場のポケモンについている基本エネルギーを1個選び、自分の別のポケモンにつけ替える。,180,60.0,0,0,0,0,MC,562/742,1,おんがえし,●●●,180,のぞむなら、自分の手札が6枚になるように、山札を引く。,,,,,,,,
126,デンチュラ,Galvantula,ポケモン/1進化,ポケモン/1進化,バチュル,100,草,炎,,1,0,0,0,0,0,ふくがん,このポケモンが使うワザの、相手のバトル場の特性を持つポケモンへのダメージは「+50」される。,50,25.0,0,0,0,0,MC,050/742,1,ビリビリウェブ,草●,50,このポケモンに【雷】エネルギーがついているなら、80ダメージ追加。,,,,,,,,
127,モクロー,Rowlet,ポケモン/たね,ポケモン/たね,,70,草,炎,,1,0,0,0,0,1,,,10,10.0,0,0,0,0,SV6a,003/064,1,くわえる,●,,自分の山札を1枚引く。,このは,草,10,,,,,
128,フクスロー,Dartrix,ポケモン/1進化,ポケモン/1進化,モクロー,90,草,炎,,1,0,0,0,0,0,,,30,30.0,0,0,0,0,SV6a,004/064,1,だんけつのつばさ,●,20×,自分のトラッシュにある、ワザ「だんけつのつばさ」を持つポケモンの枚数×20ダメージ。,カッターウインド,草,30,,,,,
129,ジュナイパー,Decidueye,ポケモン/2進化,ポケモン/2進化,フクスロー,150,草,炎,,2,0,0,0,0,0,,,170,170.0,0,0,0,0,SV6a,005/064,1,フェザーストック,●,,自分の手札が7枚になるように、山札を引く。,ストロングショット,草,170,自分の手札から「基本【草】エネルギー」を1枚トラッシュする。トラッシュできないなら、このワザは失敗。,,,,
